"Name";"ReleaseDate";"Action";"Adventure";"Children";"Comedy";"Crime";"Documentary";"Drama";"Fantasy";"Noir";"Horror";"Musical";"Mystery";"Romance";"SciFi";"Thriller";"War";"Western";"AvgRating";"Watches"
"3277";"Charlie, the Lonesome Cougar (1967)";1967;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.13;23
"3278";"Color Me Blood Red (1965)";1965;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2.8;5
"3279";"Never Cry Wolf (1983)";1983;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.98;212
"3280";"Night Visitor, The (1970)";1970;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;3.5801;0
"3281";"Perils of Pauline, The (1947)";1947;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.4;25
"3282";"Raisin in the Sun, A (1961)";1961;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.97;143
"3283";"Two Thousand Maniacs! (1964)";1964;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3.27;15
"3284";"Brown's Requiem (1998)";1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.67;3
"3285";"Closer You Get, The (2000)";2000;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;4;2
"3286";"Mission to Mars (2000)";2000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2.6;793
"3287";"Ninth Gate, The (2000)";2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2.88;298
"3288";"Condo Painting (2000)";2000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3.5801;0
"3289";"East-West (Est-ouest) (1999)";1999;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3.77;103
"3290";"Defending Your Life (1991)";1991;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.68;446
"3291";"Breaking Away (1979)";1979;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4.08;520
"3292";"Hoosiers (1986)";1986;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.92;590
"3293";"Bull Durham (1988)";1988;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.84;1095
"3294";"Dog Day Afternoon (1975)";1975;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;3.97;765
"3295";"American Graffiti (1973)";1973;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.03;990
"3296";"Asphalt Jungle, The (1950)";1950;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;3.93;151
"3297";"Searchers, The (1956)";1956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4.09;245
"3298";"Where Eagles Dare (1969)";1969;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.81;265
"3299";"Devil's Brigade, The (1968)";1968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.37;43
"3300";"Big Country, The (1958)";1958;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3.65;63
"3301";"Any Number Can Win (M?odie en sous-sol ) (1963)";1963;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3.5801;0
"3302";"Betrayed (1988)";1988;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.43;86
"3303";"Bound for Glory (1976)";1976;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.71;48
"3304";"Bridge at Remagen, The (1969)";1969;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.55;56
"3305";"Buck and the Preacher (1972)";1972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2.67;3
"3306";"Daughters of the Dust (1992)";1992;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.6;15
"3307";"Destination Moon (1950)";1950;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3.34;65
"3308";"Fantastic Night, The (La Nuit Fantastique) (1949)";1949;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
"3309";"Hangmen Also Die (1943)";1943;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3.5;2
"3310";"Ogre, The (Der Unhold) (1996)";1996;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.25;4
"3311";"On the Beach (1959)";1959;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.95;95
"3312";"Railroaded! (1947)";1947;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3
"3313";"Slaves to the Underground (1997)";1997;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5;2
"3314";"Song of Freedom (1936)";1936;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;1
"3315";"Big Fella (1937)";1937;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;3.5801;0
"3316";"Taking of Pelham One Two Three, The (1974)";1974;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.8;276
"3317";"Volunteers (1985)";1985;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.55;141
"3318";"JFK (1991)";1991;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;3.76;756
"3319";"Who's Harry Crumb? (1989)";1989;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.72;173
"3320";"Harry and the Hendersons (1987)";1987;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.72;298
"3321";"Let's Get Harry (1986)";1986;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.71;38
"3322";"Shanghai Surprise (1986)";1986;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.67;33
"3323";"Who's That Girl? (1987)";1987;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.28;96
"3324";"She-Devil (1989)";1989;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.94;157
"3325";"Date with an Angel (1987)";1987;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2.14;51
"3326";"Blind Date (1987)";1987;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2.67;210
"3327";"Nadine (1987)";1987;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.84;55
"3328";"Muppet Movie, The (1979)";1979;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.86;744
"3329";"Great Muppet Caper, The (1981)";1981;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.74;358
"3330";"Muppets Take Manhattan, The (1984)";1984;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5;341
"3331";"Sesame Street Presents Follow That Bird (1985)";1985;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.13;87
"3332";"We're Back! A Dinosaur's Story (1993)";1993;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.52;29
"3333";"Baby... Secret of the Lost Legend (1985)";1985;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2.11;113
"3334";"Turtle Diary (1985)";1985;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.35;23
"3335";"Raise the Titanic (1980)";1980;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2.78;32
"3336";"Titanic (1953)";1953;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.45;219
"3337";"Night to Remember, A (1958)";1958;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.88;144
"3338";"Captain Horatio Hornblower (1951)";1951;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.75;105
"3339";"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)";1999;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1.67;3
"3340";"Erin Brockovich (2000)";2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.86;1315
"3341";"Final Destination (2000)";2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.27;459
"3342";"Soft Fruit (1999)";1999;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.33;9
"3343";"Babymother (1998)";1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
"3344";"Bear, The (1988)";1988;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.37;175
"3345";"Impact (1949)";1949;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3.5;2
"3346";"Love Is a Many-Splendored Thing (1955)";1955;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3.26;50
"3347";"Mirror, The (Zerkalo) (1975)";1975;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.83;23
"3348";"Trial, The (Le Proc?) (1963)";1963;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.94;51
"3349";"Crimson Pirate, The (1952)";1952;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;3.59;73
"3350";"Thelma & Louise (1991)";1991;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.68;1417
"3351";"Something for Everyone (1970)";1970;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3.15;13
"3352";"...And Justice for All (1979)";1979;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.71;199
"3353";"Animal House (1978)";1978;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4.05;1207
"3354";"She's Gotta Have It (1986)";1986;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.4;210
"3355";"School Daze (1988)";1988;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.92;74
"3356";"Do the Right Thing (1989)";1989;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.88;781
"3357";"Mo' Better Blues (1990)";1990;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.29;79
"3358";"Jungle Fever (1991)";1991;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3.2;215
"3359";"Coogan's Bluff (1968)";1968;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3.34;74
"3360";"Champ, The (1979)";1979;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.95;59
"3361";"Creature Comforts (1990)";1990;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4.34;274
"3362";"Death Wish (1974)";1974;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.34;220
"3363";"Death Wish II (1982)";1982;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.67;85
"3364";"Death Wish 3 (1985)";1985;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.26;72
"3365";"Death Wish 4: The Crackdown (1987)";1987;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.15;48
"3366";"Death Wish V: The Face of Death (1994)";1994;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.26;38
"3367";"Double Indemnity (1944)";1944;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;4.42;551
"3368";"Dying Young (1991)";1991;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2.79;128
"3369";"Cool as Ice (1991)";1991;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;12
"3370";"Teenage Mutant Ninja Turtles (1990)";1990;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2.68;534
"3371";"Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)";1991;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2.13;251
"3372";"Teenage Mutant Ninja Turtles III (1993)";1993;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1.92;188
"3373";"Red Dawn (1984)";1984;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.28;475
"3374";"Band of the Hand (1986)";1986;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.31;39
"3375";"Born American (1986)";1986;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.8;5
"3376";"Bloodsport (1988)";1988;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.23;222
"3377";"Eyes of Laura Mars (1978)";1978;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3.19;139
"3378";"Funny Bones (1995)";1995;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.41;39
"3379";"Good Earth, The (1937)";1937;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.72;72
"3380";"Good Morning, Vietnam (1987)";1987;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;3.73;1082
"3381";"Good Mother, The (1988)";1988;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.97;34
"3382";"Grumpy Old Men (1993)";1993;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.42;809
"3383";"Guess Who's Coming to Dinner (1967)";1967;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.92;350
"3384";"Romeo Must Die (2000)";2000;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3.14;331
"3385";"Here on Earth (2000)";2000;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2.48;89
"3386";"Whatever It Takes (2000)";2000;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2.7;43
"3387";"Buddy Boy (1999)";1999;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.5801;0
"3388";"Color of Paradise, The (Rang-e Khoda) (1999)";1999;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.94;65
"3389";"Waking the Dead (1999)";1999;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.99;141
"3390";"Blood and Sand (Sangre y Arena) (1989)";1989;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3;1
"3391";"Gothic (1986)";1986;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2.77;62
"3392";"Hillbillys in a Haunted House (1967)";1967;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"3393";"Lord of the Flies (1963)";1963;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.67;353
"3394";"Modern Times (1936)";1936;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4.24;305
"3395";"Last Resort (1994)";1994;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;10
"3396";"Solar Crisis (1993)";1993;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2.45;20
"3397";"That's Life! (1986)";1986;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.78;18
"3398";"Heart and Souls (1993)";1993;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3.55;219
"3399";"Hud (1963)";1963;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4.02;279
"3400";"Hustler, The (1961)";1961;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4.24;450
"3401";"Inherit the Wind (1960)";1960;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4.28;268
"3402";"Dersu Uzala (1974)";1974;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4.33;92
"3403";"Close Encounters of the Third Kind (1977)";1977;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;4.01;1451
"3404";"Horror Hotel (a.k.a. The City of the Dead) (1960)";1960;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.75;4
"3405";"Jonah Who Will Be 25 in the Year 2000 (1976)";1976;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.42;24
"3406";"Retroactive (1997)";1997;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3.19;16
"3407";"Place in the Sun, A (1951)";1951;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3.96;134
"3408";"Jacob's Ladder (1990)";1990;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;3.58;667
"3409";"Empire Records (1995)";1995;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.04;271
"3410";"Bamba, La (1987)";1987;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.33;266
"3411";"Ladyhawke (1985)";1985;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;3.67;542
"3412";"Lucas (1986)";1986;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.63;155
"3413";"High Fidelity (2000)";2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.93;1373
"3414";"Price of Glory (2000)";2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;3
"3415";"Road to El Dorado, The (2000)";2000;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.01;168
"3416";"Skulls, The (2000)";2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2.73;302
"3417";"Autopsy (Macchie Solari) (1975)";1975;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.5;2
"3418";"Devil Girl From Mars (1954)";1954;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3.1;10
"3419";"Dorado, El (1967)";1967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.72;68
"3420";"Hideous Sun Demon, The (1959)";1959;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;22
"3421";"Hook (1991)";1991;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3.02;722
"3422";"Horror Express (1972)";1972;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2.65;17
"3423";"My Chauffeur (1986)";1986;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.94;66
"3424";"Son of the Sheik, The (1926)";1926;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.57;14
"3425";"Torso (Corpi Presentano Tracce di Violenza Carnale) (1973)";1973;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2
"3426";"True Grit (1969)";1969;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.74;320
"3427";"Roadside Prophets (1992)";1992;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.75;12
"3428";"Madame Sousatzka (1988)";1988;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.22;59
"3429";"Max Dugan Returns (1983)";1983;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.05;96
"3430";"Midnight Express (1978)";1978;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4.01;295
"3431";"Misery (1990)";1990;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3.83;884
"3432";"Mr. Saturday Night (1992)";1992;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2.71;177
"3433";"Murphy's Romance (1985)";1985;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.55;269
"3434";"My Life (1993)";1993;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.51;88
"3435";"Solaris (Solyaris) (1972)";1972;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;3.45;143
"3436";"Network (1976)";1976;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.02;688
"3437";"No Way Out (1987)";1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.87;355
"3438";"North Dallas Forty (1979)";1979;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.37;167
"3439";"Odd Couple, The (1968)";1968;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4.03;389
"3440";"Outlaw Josey Wales, The (1976)";1976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4.04;365
"3441";"Black and White (1999)";1999;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.85;92
"3442";"Frequency (2000)";2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.76;821
"3443";"Ready to Rumble (2000)";2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.59;66
"3444";"Return to Me (2000)";2000;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3.68;454
"3445";"Rules of Engagement (2000)";2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.35;420
"3446";"Joe Gould's Secret (2000)";2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.16;62
"3447";"Me Myself I (2000)";2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.19;192
"3448";"Bell, Book and Candle (1958)";1958;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.77;227
"3449";"Bells, The (1926)";1926;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;4.5;2
"3450";"End of Violence, The (1997)";1997;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2.87;54
"3451";"Force 10 from Navarone (1978)";1978;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.35;199
"3452";"How to Stuff a Wild Bikini (1965)";1965;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.56;32
"3453";"Mystery Train (1989)";1989;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;3.88;188
"3454";"Sacco and Vanzetti (Sacco e Vanzetti) (1971)";1971;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;3
"3455";"Taffin (1988)";1988;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.13;8
"3456";"Arthur (1981)";1981;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.43;534
"3457";"Bachelor Party (1984)";1984;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.14;360
"3458";"Parenthood (1989)";1989;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.77;811
"3459";"Predator (1987)";1987;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3.65;1297
"3460";"Prince of Tides, The (1991)";1991;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3.16;321
"3461";"Postman Always Rings Twice, The (1981)";1981;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;3.47;155
"3462";"Smoking/No Smoking (1993)";1993;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1
"3463";"All the Vermeers in New York (1990)";1990;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;3.04;27
"3464";"Freedom for Us (? nous la libert?) (1931)";1931;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.76;21
"3465";"Actor's Revenge, An (Yukinojo Henge) (1963)";1963;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.29;7
"3466";"28 Days (2000)";2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.07;505
"3467";"American Psycho (2000)";2000;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;3.22;630
"3468";"Keeping the Faith (2000)";2000;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.75;489
"3469";"Where the Money Is (2000)";2000;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.32;34
"3470";"East is East (1999)";1999;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.66;176
"3471";"Filth and the Fury, The (2000)";2000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3.85;39
"3472";"Passion of Mind (1999)";1999;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2.75;28
"3473";"Third World Cop (1999)";1999;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5801;0
"3474";"Coming Apart (1969)";1969;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;2
"3475";"Diner (1982)";1982;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.92;839
"3476";"Shakes the Clown (1991)";1991;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.92;97
"3477";"Cabaret (1972)";1972;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;3.9;443
"3478";"What Ever Happened to Baby Jane? (1962)";1962;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.72;223
"3479";"Prick Up Your Ears (1987)";1987;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.79;77
"3480";"Auntie Mame (1958)";1958;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.84;274
"3481";"Guys and Dolls (1955)";1955;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3.79;260
"3482";"Hunger, The (1983)";1983;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3.43;160
"3483";"Marathon Man (1976)";1976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.93;400
"3484";"Caddyshack (1980)";1980;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.85;967
"3485";"Gossip (2000)";2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2.77;82
"3486";"Love and Basketball (2000)";2000;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3.45;119
"3487";"U-571 (2000)";2000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.54;908
"3488";"Virgin Suicides, The (1999)";1999;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.63;328
"3489";"Jennifer 8 (1992)";1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2.9;116
"3490";"Law, The (Le Legge) (1958)";1958;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
"3491";"Limelight (1952)";1952;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.67;30
"3492";"Phantom Love (Ai No Borei) (1978)";1978;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
"3493";"Stacy's Knights (1982)";1982;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
"3494";"Committed (2000)";2000;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.04;26
"3495";"Crow: Salvation, The (2000)";2000;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.92;13
"3496";"Flintstones in Viva Rock Vegas, The (2000)";2000;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;128
"3497";"Where the Heart Is (2000)";2000;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.27;277
"3498";"Big Kahuna, The (2000)";2000;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.37;304
"3499";"Bossa Nova (1999)";1999;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.4;35
"3500";"Smiling Fish and Goat on Fire (1999)";1999;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.27;26
"3501";"Idiots, The (Idioterne) (1998)";1998;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.35;37
